Date,Time,Source MAC,Source IP,Source Port,Dest MAC,Dest IP,Dest Port,Protocol,Good packet,Allowed
10/21/13,16:06:53,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:06:54,,10.0.2.15,49164,,93.184.220.29,80,tcp,1,1
10/21/13,16:06:54,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:06:54,,10.0.2.15,49174,,216.58.207.66,443,tcp,1,1
10/21/13,16:06:54,,10.0.2.15,49192,,216.58.207.78,80,tcp,1,1
10/21/13,16:06:55,,10.0.2.15,49169,,216.58.207.78,80,tcp,1,1
10/21/13,16:06:56,,10.0.2.15,49191,,216.58.207.78,80,tcp,1,1
10/21/13,16:06:57,,10.0.2.15,49188,,216.58.207.65,443,tcp,1,1
10/21/13,16:06:57,,10.0.2.15,49179,,216.58.207.65,443,tcp,1,1
10/21/13,16:07:03,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:07:04,,10.0.2.15,49164,,93.184.220.29,80,tcp,1,1
10/21/13,16:07:04,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:07:04,,10.0.2.15,49192,,216.58.207.78,80,tcp,1,1
10/21/13,16:07:05,,10.0.2.15,49169,,216.58.207.78,80,tcp,1,1
10/21/13,16:07:06,,10.0.2.15,49191,,216.58.207.78,80,tcp,1,1
10/21/13,16:07:08,,10.0.2.15,49196,,216.58.207.70,443,tcp,1,1
10/21/13,16:07:13,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:07:14,,10.0.2.15,49164,,93.184.220.29,80,tcp,1,1
10/21/13,16:07:14,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:07:14,,10.0.2.15,49192,,216.58.207.78,80,tcp,1,1
10/21/13,16:07:14,,10.0.2.15,49195,,216.58.211.3,443,tcp,1,1
10/21/13,16:07:15,,10.0.2.15,49169,,216.58.207.78,80,tcp,1,1
10/21/13,16:07:16,,10.0.2.15,49191,,216.58.207.78,80,tcp,1,1
10/21/13,16:07:24,,10.0.2.15,49164,,93.184.220.29,80,tcp,1,1
10/21/13,16:07:24,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:07:24,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:07:25,,10.0.2.15,49169,,216.58.207.78,80,tcp,1,1
10/21/13,16:07:25,,10.0.2.15,49191,,216.58.207.78,80,tcp,1,1
10/21/13,16:07:28,,10.0.2.15,49207,,172.217.22.98,443,tcp,1,1
10/21/13,16:07:29,,10.0.2.15,49177,,216.58.206.2,443,tcp,1,1
10/21/13,16:07:30,,10.0.2.15,49181,,216.58.211.4,443,tcp,1,1
10/21/13,16:07:32,,10.0.2.15,49164,,93.184.220.29,80,tcp,1,1
10/21/13,16:07:33,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:07:34,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:07:34,,10.0.2.15,61348,,192.168.33.254,53,udp,1,1
10/21/13,16:07:34,,10.0.2.15,52387,,192.168.33.254,53,udp,1,1
10/21/13,16:07:34,,10.0.2.15,64094,,192.168.33.254,53,udp,1,1
10/21/13,16:07:34,,10.0.2.15,54653,,192.168.33.254,53,udp,1,1
10/21/13,16:07:35,,10.0.2.15,49211,,216.58.207.78,443,tcp,1,1
10/21/13,16:07:43,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:07:44,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:07:45,,10.0.2.15,49168,,216.58.207.78,443,tcp,1,1
10/21/13,16:07:51,,10.0.2.15,49172,,216.58.207.67,443,tcp,1,1
10/21/13,16:07:54,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:07:54,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:07:55,,10.0.2.15,49174,,216.58.207.66,443,tcp,1,1
10/21/13,16:07:58,,10.0.2.15,49188,,216.58.207.65,443,tcp,1,1
10/21/13,16:07:58,,10.0.2.15,49179,,216.58.207.65,443,tcp,1,1
10/21/13,16:08:00,,10.0.2.15,49174,,216.58.207.66,443,tcp,1,1
10/21/13,16:08:03,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:08:03,,10.0.2.15,49188,,216.58.207.65,443,tcp,1,1
10/21/13,16:08:03,,10.0.2.15,49179,,216.58.207.65,443,tcp,1,1
10/21/13,16:08:04,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:08:09,,10.0.2.15,49196,,216.58.207.70,443,tcp,1,1
10/21/13,16:08:13,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:08:14,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:08:14,,10.0.2.15,49196,,216.58.207.70,443,tcp,1,1
10/21/13,16:08:15,,10.0.2.15,49195,,216.58.211.3,443,tcp,1,1
10/21/13,16:08:23,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:08:24,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:08:29,,10.0.2.15,49207,,172.217.22.98,443,tcp,1,1
10/21/13,16:08:30,,10.0.2.15,49177,,216.58.206.2,443,tcp,1,1
10/21/13,16:08:31,,10.0.2.15,49181,,216.58.211.4,443,tcp,1,1
10/21/13,16:08:34,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:08:34,,10.0.2.15,53806,,192.168.33.254,53,udp,1,1
10/21/13,16:08:34,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:08:34,,10.0.2.15,56215,,192.168.33.254,53,udp,1,1
10/21/13,16:08:34,,10.0.2.15,60126,,192.168.33.254,53,udp,1,1
10/21/13,16:08:34,,10.0.2.15,60100,,192.168.33.254,53,udp,1,1
10/21/13,16:08:34,,10.0.2.15,49207,,172.217.22.98,443,tcp,1,1
10/21/13,16:08:35,,10.0.2.15,49177,,216.58.206.2,443,tcp,1,1
10/21/13,16:08:36,,10.0.2.15,49211,,216.58.207.78,443,tcp,1,1
10/21/13,16:08:36,,10.0.2.15,49181,,216.58.211.4,443,tcp,1,1
10/21/13,16:08:43,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:08:44,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:08:46,,10.0.2.15,49168,,216.58.207.78,443,tcp,1,1
10/21/13,16:08:52,,10.0.2.15,49168,,216.58.207.78,443,tcp,1,1
10/21/13,16:08:52,,10.0.2.15,63297,,192.168.33.254,53,udp,1,1
10/21/13,16:08:52,,10.0.2.15,52659,,192.168.33.254,53,udp,1,1
10/21/13,16:08:52,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:08:52,,10.0.2.15,60258,,192.168.33.254,53,udp,1,1
10/21/13,16:08:52,,10.0.2.15,59321,,192.168.33.254,53,udp,1,1
10/21/13,16:08:53,,10.0.2.15,52301,,192.168.33.254,53,udp,1,1
10/21/13,16:08:53,,10.0.2.15,58682,,192.168.33.254,53,udp,1,1
10/21/13,16:08:53,,10.0.2.15,56516,,192.168.33.254,53,udp,1,1
10/21/13,16:08:54,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:08:54,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:09:02,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:09:02,,10.0.2.15,64333,,192.168.33.254,53,udp,1,1
10/21/13,16:09:02,,10.0.2.15,62577,,192.168.33.254,53,udp,1,1
10/21/13,16:09:02,,10.0.2.15,51871,,192.168.33.254,53,udp,1,1
10/21/13,16:09:02,,10.0.2.15,51564,,192.168.33.254,53,udp,1,1
10/21/13,16:09:04,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:09:05,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:09:08,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:09:08,,10.0.2.15,49474,,192.168.33.254,53,udp,1,1
10/21/13,16:09:09,,10.0.2.15,52861,,192.168.33.254,53,udp,1,1
10/21/13,16:09:09,,10.0.2.15,63099,,192.168.33.254,53,udp,1,1
10/21/13,16:09:09,,10.0.2.15,50594,,192.168.33.254,53,udp,1,1
10/21/13,16:09:14,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:09:14,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:09:24,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:09:25,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:09:32,,10.0.2.15,59360,,192.168.33.254,53,udp,1,1
10/21/13,16:09:32,,10.0.2.15,49214,,216.58.207.67,443,tcp,1,1
10/21/13,16:09:32,,10.0.2.15,50507,,192.168.33.254,53,udp,1,1
10/21/13,16:09:33,,10.0.2.15,49822,,192.168.33.254,53,udp,1,1
10/21/13,16:09:33,,10.0.2.15,55112,,192.168.33.254,53,udp,1,1
10/21/13,16:09:33,,10.0.2.15,61608,,192.168.33.254,53,udp,1,1
10/21/13,16:09:33,,10.0.2.15,50167,,192.168.33.254,53,udp,1,1
10/21/13,16:09:33,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:09:33,,10.0.2.15,49215,,216.58.207.78,443,tcp,1,1
10/21/13,16:09:33,,10.0.2.15,52501,,192.168.33.254,53,udp,1,1
10/21/13,16:09:33,,10.0.2.15,55417,,192.168.33.254,53,udp,1,1
10/21/13,16:09:33,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:09:34,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:09:34,,10.0.2.15,56572,,192.168.33.254,53,udp,1,1
10/21/13,16:09:34,,10.0.2.15,60201,,192.168.33.254,53,udp,1,1
10/21/13,16:09:34,,10.0.2.15,54395,,192.168.33.254,53,udp,1,1
10/21/13,16:09:34,,10.0.2.15,64859,,192.168.33.254,53,udp,1,1
10/21/13,16:09:39,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:09:44,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:09:48,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:09:50,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:09:54,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:09:59,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:10:05,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:10:11,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:10:12,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:10:15,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:10:23,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:10:25,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:10:29,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:10:29,,10.0.2.15,51156,,192.168.33.254,53,udp,1,1
10/21/13,16:10:29,,10.0.2.15,52975,,192.168.33.254,53,udp,1,1
10/21/13,16:10:29,,10.0.2.15,52175,,192.168.33.254,53,udp,1,1
10/21/13,16:10:29,,10.0.2.15,61517,,192.168.33.254,53,udp,1,1
10/21/13,16:10:30,,10.0.2.15,63970,,192.168.33.254,53,udp,1,1
10/21/13,16:10:30,,10.0.2.15,54230,,192.168.33.254,53,udp,1,1
10/21/13,16:10:30,,10.0.2.15,54720,,192.168.33.254,53,udp,1,1
10/21/13,16:10:30,,10.0.2.15,53370,,192.168.33.254,53,udp,1,1
10/21/13,16:10:34,,10.0.2.15,50271,,192.168.33.254,53,udp,1,1
10/21/13,16:10:34,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:10:34,,10.0.2.15,55211,,192.168.33.254,53,udp,1,1
10/21/13,16:10:34,,10.0.2.15,65023,,192.168.33.254,53,udp,1,1
10/21/13,16:10:34,,10.0.2.15,65323,,192.168.33.254,53,udp,1,1
10/21/13,16:10:35,,10.0.2.15,49214,,216.58.207.67,443,tcp,1,1
10/21/13,16:10:36,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:10:44,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:10:48,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:10:52,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:10:53,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:10:54,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:11:03,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:11:05,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:11:06,,10.0.2.15,53684,,192.168.33.254,53,udp,1,1
10/21/13,16:11:06,,10.0.2.15,53729,,192.168.33.254,53,udp,1,1
10/21/13,16:11:06,,10.0.2.15,52344,,192.168.33.254,53,udp,1,1
10/21/13,16:11:06,,10.0.2.15,54568,,192.168.33.254,53,udp,1,1
10/21/13,16:11:09,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:11:10,,10.0.2.15,60466,,192.168.33.254,53,udp,1,1
10/21/13,16:11:10,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:11:10,,10.0.2.15,60169,,192.168.33.254,53,udp,1,1
10/21/13,16:11:10,,10.0.2.15,57295,,192.168.33.254,53,udp,1,1
10/21/13,16:11:10,,10.0.2.15,54322,,192.168.33.254,53,udp,1,1
10/21/13,16:11:14,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:11:15,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:11:22,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:11:24,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:11:25,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:11:34,,10.0.2.15,59904,,192.168.33.254,53,udp,1,1
10/21/13,16:11:34,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:11:34,,10.0.2.15,61804,,192.168.33.254,53,udp,1,1
10/21/13,16:11:34,,10.0.2.15,59970,,192.168.33.254,53,udp,1,1
10/21/13,16:11:34,,10.0.2.15,60481,,192.168.33.254,53,udp,1,1
10/21/13,16:11:35,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:11:37,,10.0.2.15,49214,,216.58.207.67,443,tcp,1,1
10/21/13,16:11:44,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:11:45,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:11:50,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:11:54,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:11:55,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:12:02,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:12:05,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:12:05,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:12:15,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:12:16,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:12:16,,10.0.2.15,64970,,192.168.33.254,53,udp,1,1
10/21/13,16:12:16,,10.0.2.15,65527,,192.168.33.254,53,udp,1,1
10/21/13,16:12:16,,10.0.2.15,50216,,192.168.33.254,53,udp,1,1
10/21/13,16:12:16,,10.0.2.15,60350,,192.168.33.254,53,udp,1,1
10/21/13,16:12:16,,10.0.2.15,61387,,192.168.33.254,53,udp,1,1
10/21/13,16:12:16,,10.0.2.15,53662,,192.168.33.254,53,udp,1,1
10/21/13,16:12:16,,10.0.2.15,61425,,192.168.33.254,53,udp,1,1
10/21/13,16:12:17,,10.0.2.15,61000,,192.168.33.254,53,udp,1,1
10/21/13,16:12:25,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:12:26,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:12:30,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:12:34,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:12:34,,10.0.2.15,59659,,192.168.33.254,53,udp,1,1
10/21/13,16:12:34,,10.0.2.15,61495,,192.168.33.254,53,udp,1,1
10/21/13,16:12:34,,10.0.2.15,59286,,192.168.33.254,53,udp,1,1
10/21/13,16:12:34,,10.0.2.15,55998,,192.168.33.254,53,udp,1,1
10/21/13,16:12:36,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:12:38,,10.0.2.15,49214,,216.58.207.67,443,tcp,1,1
10/21/13,16:12:44,,10.0.2.15,49214,,216.58.207.67,443,tcp,1,1
10/21/13,16:12:44,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:12:46,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:12:54,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:12:57,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:13:02,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:13:05,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:13:08,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:13:10,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:13:15,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:13:18,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:13:21,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:13:21,,10.0.2.15,52107,,192.168.33.254,53,udp,1,1
10/21/13,16:13:21,,10.0.2.15,54833,,192.168.33.254,53,udp,1,1
10/21/13,16:13:21,,10.0.2.15,63374,,192.168.33.254,53,udp,1,1
10/21/13,16:13:21,,10.0.2.15,60250,,192.168.33.254,53,udp,1,1
10/21/13,16:13:25,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:13:29,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:13:34,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:13:34,,10.0.2.15,64818,,192.168.33.254,53,udp,1,1
10/21/13,16:13:34,,10.0.2.15,54096,,192.168.33.254,53,udp,1,1
10/21/13,16:13:34,,10.0.2.15,65217,,192.168.33.254,53,udp,1,1
10/21/13,16:13:34,,10.0.2.15,52236,,192.168.33.254,53,udp,1,1
10/21/13,16:13:34,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:13:35,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:13:44,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:13:45,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:13:50,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:13:55,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:13:56,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:14:02,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:14:05,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:14:09,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:14:16,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:14:17,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:14:27,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:14:28,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:14:30,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:14:34,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:14:34,,10.0.2.15,60129,,192.168.33.254,53,udp,1,1
10/21/13,16:14:34,,10.0.2.15,54153,,192.168.33.254,53,udp,1,1
10/21/13,16:14:34,,10.0.2.15,62047,,192.168.33.254,53,udp,1,1
10/21/13,16:14:34,,10.0.2.15,58507,,192.168.33.254,53,udp,1,1
10/21/13,16:14:37,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:14:42,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:14:44,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:14:51,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:14:54,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:15:01,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:15:05,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:15:06,,10.0.2.15,,,10.0.2.2,,arp,1,1
10/21/13,16:15:10,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:15:11,,10.0.2.15,49204,,74.125.104.106,443,tcp,1,1
10/21/13,16:15:15,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:15:22,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:15:25,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:15:36,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:15:40,,10.0.2.15,49216,,74.125.104.106,443,tcp,1,1
10/21/13,16:15:47,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:15:50,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:15:50,,10.0.2.15,52396,,192.168.33.254,53,udp,1,1
10/21/13,16:15:50,,10.0.2.15,52536,,192.168.33.254,53,udp,1,1
10/21/13,16:15:50,,10.0.2.15,49437,,192.168.33.254,53,udp,1,1
10/21/13,16:15:50,,10.0.2.15,62783,,192.168.33.254,53,udp,1,1
10/21/13,16:15:52,,10.0.2.15,49216,,74.125.104.106,443,tcp,1,1
10/21/13,16:15:57,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:16:02,,10.0.2.15,49216,,74.125.104.106,443,tcp,1,1
10/21/13,16:16:07,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:16:07,,10.0.2.15,,,10.0.2.2,,arp,1,1
10/21/13,16:16:12,,10.0.2.15,49216,,74.125.104.106,443,tcp,1,1
10/21/13,16:16:18,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:16:28,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:16:30,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:16:30,,10.0.2.15,52190,,192.168.33.254,53,udp,1,1
10/21/13,16:16:30,,10.0.2.15,56829,,192.168.33.254,53,udp,1,1
10/21/13,16:16:30,,10.0.2.15,52786,,192.168.33.254,53,udp,1,1
10/21/13,16:16:30,,10.0.2.15,49221,,192.168.33.254,53,udp,1,1
10/21/13,16:16:33,,10.0.2.15,,,10.0.2.2,,arp,1,1
10/21/13,16:16:34,,10.0.2.15,49162,,52.222.174.104,80,tcp,1,1
10/21/13,16:16:41,,10.0.2.15,49213,,216.58.207.78,443,tcp,1,1
10/21/13,16:16:41,,10.0.2.15,64133,,192.168.33.254,53,udp,1,1
10/21/13,16:16:41,,10.0.2.15,49209,,192.168.33.254,53,udp,1,1
10/21/13,16:16:41,,10.0.2.15,60017,,192.168.33.254,53,udp,1,1
10/21/13,16:16:41,,10.0.2.15,53297,,192.168.33.254,53,udp,1,1
10/21/13,16:16:41,,10.0.2.15,49625,,192.168.33.254,53,udp,1,1
10/21/13,16:16:41,,10.0.2.15,58506,,192.168.33.254,53,udp,1,1
10/21/13,16:16:41,,10.0.2.15,55411,,192.168.33.254,53,udp,1,1
10/21/13,16:16:41,,10.0.2.15,55413,,192.168.33.254,53,udp,1,1
10/21/13,16:16:42,,10.0.2.15,58115,,192.168.33.254,53,udp,1,1
10/21/13,16:16:42,,10.0.2.15,49217,,216.58.207.78,443,tcp,1,1
10/21/13,16:16:42,,10.0.2.15,57650,,192.168.33.254,53,udp,1,1
10/21/13,16:16:42,,10.0.2.15,50278,,192.168.33.254,53,udp,1,1
10/21/13,16:16:43,,10.0.2.15,61105,,192.168.33.254,53,udp,1,1
10/21/13,16:16:43,,10.0.2.15,50839,,192.168.33.254,53,udp,1,1
10/21/13,16:16:43,,10.0.2.15,52168,,192.168.33.254,53,udp,1,1
10/21/13,16:16:43,,10.0.2.15,49218,,216.58.205.238,443,tcp,1,1
10/21/13,16:16:43,,10.0.2.15,49219,,216.58.205.238,443,tcp,1,1
10/21/13,16:16:43,,10.0.2.15,57309,,192.168.33.254,53,udp,1,1
10/21/13,16:16:43,,10.0.2.15,60959,,192.168.33.254,53,udp,1,1
10/21/13,16:16:43,,10.0.2.15,63309,,192.168.33.254,53,udp,1,1
10/21/13,16:16:43,,10.0.2.15,57841,,192.168.33.254,53,udp,1,1
10/21/13,16:16:44,,10.0.2.15,56170,,192.168.33.254,53,udp,1,1
10/21/13,16:16:44,,10.0.2.15,50123,,192.168.33.254,53,udp,1,1
10/21/13,16:16:44,,10.0.2.15,63690,,192.168.33.254,53,udp,1,1
10/21/13,16:16:44,,10.0.2.15,50451,,192.168.33.254,53,udp,1,1
10/21/13,16:16:44,,10.0.2.15,62983,,192.168.33.254,53,udp,1,1
10/21/13,16:16:44,,10.0.2.15,57473,,192.168.33.254,53,udp,1,1
10/21/13,16:16:44,,10.0.2.15,58579,,192.168.33.254,53,udp,1,1
10/21/13,16:16:44,,10.0.2.15,49220,,216.58.207.65,443,tcp,1,1
10/21/13,16:16:44,,10.0.2.15,49297,,192.168.33.254,53,udp,1,1
10/21/13,16:16:44,,10.0.2.15,60153,,192.168.33.254,53,udp,1,1
10/21/13,16:16:44,,10.0.2.15,60237,,192.168.33.254,53,udp,1,1
10/21/13,16:16:45,,10.0.2.15,56220,,192.168.33.254,53,udp,1,1
10/21/13,16:16:45,,10.0.2.15,59947,,192.168.33.254,53,udp,1,1
10/21/13,16:16:45,,10.0.2.15,61628,,192.168.33.254,53,udp,1,1
10/21/13,16:16:45,,10.0.2.15,60577,,192.168.33.254,53,udp,1,1
10/21/13,16:16:45,,10.0.2.15,61527,,192.168.33.254,53,udp,1,1
10/21/13,16:16:45,,10.0.2.15,61899,,192.168.33.254,53,udp,1,1
10/21/13,16:16:45,,10.0.2.15,59848,,192.168.33.254,53,udp,1,1
10/21/13,16:16:46,,10.0.2.15,50657,,192.168.33.254,53,udp,1,1
10/21/13,16:16:46,,10.0.2.15,63083,,192.168.33.254,53,udp,1,1
10/21/13,16:16:46,,10.0.2.15,53934,,192.168.33.254,53,udp,1,1
